Ref,studysite,Case,Xe,Sde,Ne,Xc,Sdc,Nc,Effect size for LI
233,1,27,4.1014895,0.41014895,3,3.4525528,0.34525528,3,0.172236301
233,1,28,6.0955644,0.60955644,3,3.4525528,0.34525528,3,0.56844746
233,1,29,2.4159374,0.24159374,3,3.3092382,0.33092382,3,-0.314630643
233,1,30,4.898007,0.4898007,3,3.3092382,0.33092382,3,0.392110376
233,1,31,10.493061,1.0493061,3,2.8755925,0.28755925,3,1.294455442
233,1,32,12.955605,1.2955605,3,2.8755925,0.28755925,3,1.505269773
233,1,33,4.1014895,0.41014895,3,2.3419874,0.23419874,3,0.560350315
233,1,34,6.0955644,0.60955644,3,2.3419874,0.23419874,3,0.956561474
233,1,35,2.4159374,0.24159374,3,2.354917,0.2354917,3,2.56E-02
233,1,36,4.898007,0.4898007,3,2.354917,0.2354917,3,0.732322905
233,1,49,3.856796,0.3856796,3,1.3554615,0.13554615,3,1.0456948
233,1,50,4.342023,0.4342023,3,1.3554615,0.13554615,3,1.164198382
233,1,51,2.142415,0.2142415,3,1.3150895,0.13150895,3,0.488028973
233,1,52,3.0681999,0.30681999,3,1.3150895,0.13150895,3,0.847186314
233,1,53,2.0799873,0.20799873,3,1.087434,0.1087434,3,0.648540995
233,1,54,2.8075194,0.28075194,3,1.087434,0.1087434,3,0.948480525
233,1,55,3.856796,0.3856796,3,0.6513342,0.06513342,3,1.778569191
233,1,56,4.342023,0.4342023,3,0.6513342,0.06513342,3,1.897072773
233,1,57,2.142415,0.2142415,3,0.5338257,0.05338257,3,1.389619595
233,1,58,3.0681999,0.30681999,3,0.5338257,0.05338257,3,1.748776936
233,1,59,2.0799873,0.20799873,3,0.38329217,0.038329217,3,1.691319523
233,1,60,2.8075194,0.28075194,3,0.38329217,0.038329217,3,1.991259052
233,1,61,4.9195056,0.49195056,3,1.804879,0.1804879,3,1.002714484
233,1,62,5.0129037,0.50129037,3,1.804879,0.1804879,3,1.021521775
233,1,63,2.1704273,0.21704273,3,1.804879,0.1804879,3,0.184430507
233,1,64,2.129805,0.2129805,3,1.804879,0.1804879,3,0.165536873
233,1,65,1.431573,0.1431573,3,1.2756839,0.12756839,3,0.115291413
233,1,66,1.535301,0.1535301,3,1.2756839,0.12756839,3,0.185244026
233,1,67,4.9195056,0.49195056,3,1.8776689,0.18776689,3,0.963176977
233,1,68,5.0129037,0.50129037,3,1.8776689,0.18776689,3,0.981984267
233,1,69,2.1704273,0.21704273,3,1.3965871,0.13965871,3,0.440892586
233,1,70,2.129805,0.2129805,3,1.3965871,0.13965871,3,0.421998952
233,1,71,1.431573,0.1431573,3,0.8948766,0.08948766,3,0.469843287
233,1,72,1.535301,0.1535301,3,0.8948766,0.08948766,3,0.5397959
233,1,73,10.493061,1.0493061,3,4.240106,0.4240106,3,0.906125913
233,1,74,12.955605,1.2955605,3,4.240106,0.4240106,3,1.116940244
233,1,75,4.1014895,0.41014895,3,3.4525528,0.34525528,3,0.172236301
233,1,76,6.0955644,0.60955644,3,3.4525528,0.34525528,3,0.56844746
233,1,77,2.4159374,0.24159374,3,3.3092382,0.33092382,3,-0.314630643
233,1,78,4.898007,0.4898007,3,3.3092382,0.33092382,3,0.392110376
233,1,79,10.493061,1.0493061,3,2.8755925,0.28755925,3,1.294455442
233,1,80,12.955605,1.2955605,3,2.8755925,0.28755925,3,1.505269773
233,1,81,4.1014895,0.41014895,3,2.3419874,0.23419874,3,0.560350315
233,1,82,6.0955644,0.60955644,3,2.3419874,0.23419874,3,0.956561474
233,1,83,2.4159374,0.24159374,3,2.354917,0.2354917,3,2.56E-02
233,1,84,4.898007,0.4898007,3,2.354917,0.2354917,3,0.732322905
234,3,49,0.585905649,0.058590565,3,0.240770465,0.024077047,3,0.889314714
234,3,50,0.270246479,0.027024648,3,0.111031689,0.011103169,3,0.889518778
234,3,51,0.460217315,0.046021732,3,0.188567044,0.018856704,3,0.892245188
234,4,52,0.434915414,0.043491541,3,0.240770465,0.024077047,3,0.591307506
234,4,53,0.155795148,0.015579515,3,0.111031689,0.011103169,3,0.338726342
234,4,54,0.349689238,0.034968924,3,0.188567044,0.018856704,3,0.617591254
234,5,55,0.521133196,0.05211332,3,0.240770465,0.024077047,3,0.77216161
234,5,56,0.244599048,0.024459905,3,0.111031689,0.011103169,3,0.789804681
234,5,57,0.41474395,0.041474395,3,0.188567044,0.018856704,3,0.788207729
234,6,58,0.400782014,0.040078201,3,0.240770465,0.024077047,3,0.509573618
234,6,59,0.268245057,0.026824506,3,0.111031689,0.011103169,3,0.882085306
234,6,60,0.334636053,0.033463605,3,0.188567044,0.018856704,3,0.573589917
234,3,73,0.593329432,0.059332943,3,3.077004219,0.307700422,3,-1.645961967
234,3,74,0.289544236,0.028954424,3,2.14006734,0.214006734,3,-2.000284488
234,3,75,0.473125884,0.047312588,3,2.666272189,0.266627219,3,-1.729075099
234,4,76,0.716896261,0.071689626,3,3.077004219,0.307700422,3,-1.456780601
234,4,77,0.21887436,0.021887436,3,2.14006734,0.214006734,3,-2.280094706
234,4,78,0.55171117,0.055171117,3,2.666272189,0.266627219,3,-1.575411926
234,5,79,0.9343405,0.09343405,3,3.077004219,0.307700422,3,-1.191870814
234,5,80,0.500662252,0.050066225,3,2.14006734,0.214006734,3,-1.452660849
234,5,81,0.762355415,0.076235542,3,2.666272189,0.266627219,3,-1.252023721
234,6,82,0.780677229,0.078067723,3,3.077004219,0.307700422,3,-1.371549961
234,6,83,0.790489318,0.079048932,3,2.14006734,0.214006734,3,-0.995940432
234,6,84,0.785620915,0.078562092,3,2.666272189,0.266627219,3,-1.221962212
234,3,97,0.34237121,0.034237121,3,0.93782903,0.093782903,3,-1.007672103
234,3,98,0.271925959,0.027192596,3,0.415174507,0.041517451,3,-0.423169112
234,3,99,0.317104015,0.031710402,3,0.701730294,0.070173029,3,-0.79431929
234,4,100,0.393020073,0.039302007,3,0.93782903,0.093782903,3,-0.869706975
234,4,101,0.354390398,0.03543904,3,0.415174507,0.041517451,3,-0.158299806
234,4,102,0.382707775,0.038270778,3,0.701730294,0.070173029,3,-0.606277426
234,1,103,0.408504337,0.040850434,3,0.93782903,0.093782903,3,-0.831065131
234,1,104,0.331374853,0.033137485,3,0.415174507,0.041517451,3,-0.225448709
234,1,105,0.381698269,0.038169827,3,0.701730294,0.070173029,3,-0.608918709
234,2,106,0.312872194,0.031287219,3,0.93782903,0.093782903,3,-1.097772879
234,2,107,0.246940245,0.024694025,3,0.415174507,0.041517451,3,-0.519552547
234,2,108,0.280825129,0.028082513,3,0.701730294,0.070173029,3,-0.915816975
236,2,65,1.314110252,0.131411025,3,0.411832727,0.041183273,3,1.160297837
236,2,66,0.604053742,0.060405374,3,0.2075348,0.02075348,3,1.068364137
236,2,67,0.404589603,0.04045896,3,0.239539764,0.023953976,3,0.524153796
236,2,68,0.348782344,0.034878234,3,0.206108724,0.020610872,3,0.526044254
236,2,69,0.319079408,0.031907941,3,0.164095088,0.016409509,3,0.664993938
236,2,70,0.306603969,0.030660397,3,0.115035362,0.011503536,3,0.980317331
236,2,71,0.360387793,0.036038779,3,0.114424739,0.011442474,3,1.147263352
236,2,72,0.270328123,0.027032812,3,0.130053021,0.013005302,3,0.73169427
236,2,73,1.314110252,0.131411025,3,3.51513134,0.351513134,3,-0.983917068
236,2,74,0.604053742,0.060405374,3,5.130551427,0.513055143,3,-2.139305252
236,2,75,0.404589603,0.04045896,3,10.90460083,1.090460083,3,-3.294066846
236,2,76,0.348782344,0.034878234,3,14.91877491,1.491877491,3,-3.755927688
236,2,77,0.319079408,0.031907941,3,4.713353232,0.471335323,3,-2.692714872
236,2,78,0.306603969,0.030660397,3,6.816580763,0.681658076,3,-3.10155636
236,2,79,0.360387793,0.036038779,3,2.594917819,0.259491782,3,-1.974129471
236,2,80,0.270328123,0.027032812,3,1.522588975,0.152258898,3,-1.728530946
238,3,1,3.549098773,0.354909877,4,4.242917497,0.42429175,4,-0.178557417
238,3,1,3.246560636,0.324656064,4,4.242917497,0.42429175,4,-0.267654951
238,3,1,3.285400845,0.328540085,4,4.242917497,0.42429175,4,-0.255762454
238,3,1,3.29194094,0.329194094,4,4.242917497,0.42429175,4,-0.253773779
238,3,1,3.423586865,0.342358687,4,4.242917497,0.42429175,4,-0.214562329
238,3,1,3.31613085,0.331613085,4,4.242917497,0.42429175,4,-0.246452425
238,3,1,3.451190476,0.345119048,4,4.38131328,0.438131328,4,-0.238629278
238,3,1,3.216350037,0.321635004,4,4.38131328,0.438131328,4,-0.309101327
238,3,1,3.309378815,0.330937882,4,4.38131328,0.438131328,4,-0.280588013
238,3,1,3.101581783,0.310158178,4,4.38131328,0.438131328,4,-0.345436281
238,3,1,3.147252325,0.314725233,4,4.38131328,0.438131328,4,-0.330818721
238,3,1,3.032856998,0.3032857,4,4.38131328,0.438131328,4,-0.367843436
238,3,1,5.736924399,0.57369244,4,4.522001465,0.452200147,4,0.23796855
238,3,1,5.024571421,0.502457142,4,4.522001465,0.452200147,4,0.105385463
238,3,1,5.599612181,0.559961218,4,4.522001465,0.452200147,4,0.213742644
238,3,1,4.986074331,0.498607433,4,4.522001465,0.452200147,4,0.097694195
238,3,1,5.640812856,0.564081286,4,4.522001465,0.452200147,4,0.221073481
238,3,1,5.032885308,0.503288531,4,4.522001465,0.452200147,4,0.107038742
238,3,1,5.046371463,0.504637146,4,4.682936083,0.468293608,4,0.074744181
238,3,1,5.797530791,0.579753079,4,4.682936083,0.468293608,4,0.21350682
238,3,1,5.226443358,0.522644336,4,4.682936083,0.468293608,4,0.109805719
238,3,1,4.846726131,0.484672613,4,4.682936083,0.468293608,4,0.034378171
238,3,1,5.140483531,0.514048353,4,4.682936083,0.468293608,4,0.093221866
238,3,1,4.952787098,0.49527871,4,4.682936083,0.468293608,4,0.056025187
238,3,1,5.632980773,0.563298077,4,4.324616102,0.43246161,4,0.264315373
238,3,1,6.029612909,0.602961291,4,4.324616102,0.43246161,4,0.332359441
238,3,1,6.113509186,0.611350919,4,4.324616102,0.43246161,4,0.346177569
238,3,1,5.052424752,0.505242475,4,4.324616102,0.43246161,4,0.155544903
238,3,1,5.047598427,0.504759843,4,4.324616102,0.43246161,4,0.154589197
238,3,1,6.080701122,0.608070112,4,4.324616102,0.43246161,4,0.340796632
238,3,1,5.723945534,0.572394553,4,4.206541484,0.420654148,4,0.308017536
238,3,1,5.447160933,0.544716093,4,4.206541484,0.420654148,4,0.258453733
238,3,1,5.167117569,0.516711757,4,4.206541484,0.420654148,4,0.205674193
238,3,1,4.924265942,0.492426594,4,4.206541484,0.420654148,4,0.157534406
238,3,1,4.664726434,0.466472643,4,4.206541484,0.420654148,4,0.103388381
238,3,1,5.066242556,0.506624256,4,4.206541484,0.420654148,4,0.18595862
238,3,1,6.089421277,0.608942128,4,5.53003312,0.553003312,4,0.096359244
238,3,1,5.911574078,0.591157408,4,5.53003312,0.553003312,4,0.066718333
238,3,1,5.520912749,0.552091275,4,5.53003312,0.553003312,4,-0.001650605
238,3,1,6.182216522,0.618221652,4,5.53003312,0.553003312,4,0.111483063
238,3,1,6.323821317,0.632382132,4,5.53003312,0.553003312,4,0.13412986
238,3,1,6.635481745,0.663548175,4,5.53003312,0.553003312,4,0.182237467
238,3,1,7.088555717,0.708855572,4,5.155495186,0.515549519,4,0.318418441
238,3,1,6.139256582,0.613925658,4,5.155495186,0.515549519,4,0.174640485
238,3,1,5.747423927,0.574742393,4,5.155495186,0.515549519,4,0.108688569
238,3,1,5.707551422,0.570755142,4,5.155495186,0.515549519,4,0.101726937
238,3,1,5.733196851,0.573319685,4,5.155495186,0.515549519,4,0.106210118
238,3,1,6.373145136,0.637314514,4,5.155495186,0.515549519,4,0.212029917
238,3,1,4.498461568,0.449846157,4,4.917706798,0.49177068,4,-0.089106859
238,3,1,4.64593301,0.464593301,4,4.917706798,0.49177068,4,-0.056850109
238,3,1,4.78199094,0.478199094,4,4.917706798,0.49177068,4,-0.027985349
238,3,1,4.520737722,0.452073772,4,4.917706798,0.49177068,4,-0.084167131
238,3,1,4.967742141,0.496774214,4,4.917706798,0.49177068,4,0.010123115
238,3,1,4.97656268,0.497656268,4,4.917706798,0.49177068,4,0.011897104
238,3,1,4.444444545,0.444444455,4,4.507731197,0.45077312,4,-0.014139067
238,3,1,4.720306142,0.472030614,4,4.507731197,0.45077312,4,0.046079692
238,3,1,5.734597126,0.573459713,4,4.507731197,0.45077312,4,0.240723533
238,3,1,5.553846002,0.5553846,4,4.507731197,0.45077312,4,0.208696695
238,3,1,4.410919603,0.44109196,4,4.507731197,0.45077312,4,-0.021710772
238,3,1,4.155807214,0.415580721,4,4.507731197,0.45077312,4,-0.081287282
238,3,1,4.327007299,0.43270073,4,5.767634855,0.576763486,4,-0.287385944
238,3,1,4.426559356,0.442655936,4,5.767634855,0.576763486,4,-0.264639479
238,3,1,4.37037037,0.437037037,4,5.767634855,0.576763486,4,-0.277414334
238,3,1,4.871733967,0.487173397,4,5.767634855,0.576763486,4,-0.168812168
238,3,1,4.18013245,0.418013245,4,5.767634855,0.576763486,4,-0.32191916
238,3,1,4.599315068,0.459931507,4,5.767634855,0.576763486,4,-0.226354698
238,3,1,4.614705882,0.461470588,4,7.4,0.74,4,-0.472231865
238,3,1,4.866666667,0.486666667,4,7.4,0.74,4,-0.41907076
238,3,1,4.816901408,0.481690141,4,7.4,0.74,4,-0.42934914
238,2,8,4.65625,0.465625,4,7.4,0.74,4,-0.463269597
238,3,13,4.820359281,0.482035928,4,7.4,0.74,4,-0.428631535
238,2,18,5.08372093,0.508372093,4,7.4,0.74,4,-0.37543654
238,2,23,4.699844479,0.469984448,4,2.962742176,0.296274218,4,0.461414168
238,2,28,4.849638554,0.484963855,4,2.962742176,0.296274218,4,0.492788927
238,2,33,4.555256065,0.455525607,4,2.962742176,0.296274218,4,0.430166495
238,2,38,4.974346325,0.497434633,4,2.962742176,0.296274218,4,0.51817872
238,3,43,4.727967807,0.472796781,4,2.962742176,0.296274218,4,0.467380221
238,2,48,5.090094574,0.509009457,4,2.962742176,0.296274218,4,0.541181161
238,2,53,5.462476548,0.546247655,4,4.905579399,0.49055794,4,0.107529057
238,2,58,4.669064748,0.466906475,4,4.905579399,0.49055794,4,-0.049414427
238,2,63,4.877697842,0.487769784,4,4.905579399,0.49055794,4,-0.005699855
238,2,68,4.95782644,0.495782644,4,4.905579399,0.49055794,4,0.010594217
238,3,73,5.679263566,0.567926357,4,4.905579399,0.49055794,4,0.14644836
238,2,78,4.912578055,0.491257806,4,4.905579399,0.49055794,4,0.001425656
239,2,25,0.179852321,0.017985232,3,0.183568678,0.018356868,3,-2.05E-02
239,2,26,0.360323887,0.036032389,3,0.183568678,0.018356868,3,0.674414449
239,2,27,0.240568955,0.024056896,3,0.183568678,0.018356868,3,0.2704179
239,2,28,0.180232558,0.018023256,3,0.277153558,0.027715356,3,-0.430323707
239,2,29,0.297843666,0.029784367,3,0.277153558,0.027715356,3,7.20E-02
239,2,30,0.284009547,0.028400955,3,0.277153558,0.027715356,3,2.44E-02
239,2,31,0.228315055,0.022831506,3,0.160849772,0.016084977,3,0.350255656
239,2,32,0.285714286,0.028571429,3,0.160849772,0.016084977,3,0.574521472
239,2,33,0.193504736,0.019350474,3,0.160849772,0.016084977,3,0.18483115
239,2,34,0.183783784,0.018378378,3,0.223853211,0.022385321,3,-0.197230551
239,2,35,0.347071584,0.034707158,3,0.223853211,0.022385321,3,0.438540522
239,2,36,0.152777778,0.015277778,3,0.223853211,0.022385321,3,-0.382006096
239,2,49,0.179852321,0.017985232,3,0.183568678,0.018356868,3,-2.05E-02
239,2,50,0.360323887,0.036032389,3,0.183568678,0.018356868,3,0.674414449
239,2,51,0.240568955,0.024056896,3,0.183568678,0.018356868,3,0.2704179
239,2,52,0.180232558,0.018023256,3,0.277153558,0.027715356,3,-0.430323707
239,2,53,0.297843666,0.029784367,3,0.277153558,0.027715356,3,7.20E-02
239,2,54,0.284009547,0.028400955,3,0.277153558,0.027715356,3,2.44E-02
239,2,55,0.228315055,0.022831506,3,0.160849772,0.016084977,3,0.350255656
239,2,56,0.285714286,0.028571429,3,0.160849772,0.016084977,3,0.574521472
239,2,57,0.193504736,0.019350474,3,0.160849772,0.016084977,3,0.18483115
239,2,58,0.183783784,0.018378378,3,0.223853211,0.022385321,3,-0.197230551
239,2,59,0.347071584,0.034707158,3,0.223853211,0.022385321,3,0.438540522
239,2,60,0.152777778,0.015277778,3,0.223853211,0.022385321,3,-0.382006096
240,1,49,0.111261149,0.011126115,3,0.139866559,0.013986656,3,-0.228808685
240,1,50,0.087861465,0.008786147,3,0.139866559,0.013986656,3,-0.464927508
240,1,51,0.199503288,0.019950329,3,0.191971401,0.01919714,3,3.85E-02
240,1,52,0.168687742,0.016868774,3,0.191971401,0.01919714,3,-0.129297086
240,1,53,0.378437083,0.037843708,3,0.178771331,0.017877133,3,0.749942323
240,1,54,0.209399026,0.020939903,3,0.178771331,0.017877133,3,0.158134138
240,1,55,0.171243993,0.017124399,3,0.162127302,0.01621273,3,5.47E-02
240,1,56,0.136938332,0.013693833,3,0.162127302,0.01621273,3,-0.168851145
240,1,57,0.777078348,0.077707835,3,0.745139459,0.074513946,3,4.20E-02
240,1,58,0.552012457,0.055201246,3,0.745139459,0.074513946,3,-0.30000078
240,1,59,0.578122477,0.057812248,3,0.453373765,0.045337377,3,0.243068869
240,1,60,0.753711918,0.075371192,3,0.453373765,0.045337377,3,0.508293349
240,1,61,0.670496802,0.06704968,3,0.350288761,0.035028876,3,0.649261087
240,1,62,0.281874866,0.028187487,3,0.350288761,0.035028876,3,-0.217294611
240,1,63,0.67103121,0.067103121,3,0.518126206,0.051812621,3,0.258596796
240,1,64,0.508472084,0.050847208,3,0.518126206,0.051812621,3,-1.88E-02
244,2,31,0.515346952,0.051534695,5,0.269079509,0.026907951,2,0.649833461
244,1,32,0.125877243,0.012587724,5,0.27347267,0.027347267,2,-0.775894518
244,1,33,0.086003092,0.008600309,3,0.132357726,0.013235773,2,-0.431125059
244,2,34,0.070912021,0.007091202,5,0.090765741,0.009076574,2,-0.246841953
244,1,35,0.13105522,0.013105522,5,0.073368408,0.007336841,2,0.580125321
244,1,36,0.774456836,0.077445684,3,0.301756651,0.030175665,2,0.942541024
244,2,37,0.889757584,0.088975758,5,0.458233835,0.045823384,2,0.663569437
244,1,38,0.36355491,0.036355491,5,0.206332912,0.020633291,2,0.566439401
244,1,39,0.219673946,0.021967395,3,0.125335117,0.012533512,2,0.561153296
244,2,40,0.250813643,0.025081364,5,0.118399984,0.011839998,2,0.750641616
244,1,41,183.1121607,18.31121607,5,0.560116324,0.056011632,2,5.78970966
244,1,42,0.966143511,0.096614351,3,0.571400558,0.057140056,2,0.52522192
244,2,43,0.4794096,0.04794096,5,0.277451958,0.027745196,2,0.546907551
244,1,44,0.192060278,0.019206028,5,0.164723528,0.016472353,2,0.153540793
244,1,45,0.1738343,0.01738343,3,0.131442254,0.013144225,2,0.279534921
244,1,76,0.515346952,0.051534695,5,0.507225897,0.05072259,2,1.59E-02
244,1,77,0.125877243,0.012587724,5,0.341185048,0.034118505,2,-0.99711782
244,1,78,0.086003092,0.008600309,3,0.197712196,0.01977122,2,-0.832429172
244,1,79,0.070912021,0.007091202,5,0.086113697,0.00861137,2,-0.194228519
244,1,80,0.13105522,0.013105522,5,0.073056492,0.007305649,2,0.584385755
244,1,81,0.774456836,0.077445684,3,0.571540776,0.057154078,2,0.303826096
244,1,82,0.889757584,0.088975758,5,0.930141406,0.093014141,2,-4.44E-02
244,1,83,0.36355491,0.036355491,5,0.454986506,0.045498651,2,-0.224337418
244,1,84,0.219673946,0.021967395,3,0.161415239,0.016141524,2,0.308164214
244,1,85,0.250813643,0.025081364,5,0.312153393,0.031215339,2,-0.218784508
244,2,86,183.1121607,18.31121607,5,4.693098041,0.469309804,2,3.664005937
244,2,87,0.966143511,0.096614351,3,24.38701515,2.438701515,2,-3.228493718
244,2,88,0.4794096,0.04794096,5,2.086753884,0.208675388,2,-1.470809625
244,2,89,0.192060278,0.019206028,5,0.429510858,0.042951086,2,-0.80483775
244,2,90,0.1738343,0.01738343,3,0.347715657,0.034771566,2,-0.693282524
245,1,10,0.391500322,0.039150032,3,0.40858118,0.040858118,3,-4.27E-02
245,1,11,0.477771191,0.047777119,3,0.40858118,0.040858118,3,0.156441318
245,1,12,0.456291391,0.045629139,3,0.40858118,0.040858118,3,0.110440999
246,3,13,0.368895966,0.036889597,3,0.44278169,0.044278169,3,-0.18256218
246,2,14,0.267352185,0.026735219,3,0.44278169,0.044278169,3,-0.504510015
246,1,15,0.385490754,0.038549075,3,0.44278169,0.044278169,3,-0.138559642
246,3,16,0.350877193,0.035087719,3,0.371219065,0.037121907,3,-5.64E-02
246,2,17,0.256281407,0.025628141,3,0.371219065,0.037121907,3,-0.370516273
246,1,18,0.369453925,0.036945393,3,0.371219065,0.037121907,3,-4.77E-03
246,6,31,0.368895966,0.036889597,3,0.363344051,0.036334405,3,1.52E-02
246,5,32,0.267352185,0.026735219,3,0.363344051,0.036334405,3,-0.306783351
246,4,33,0.385490754,0.038549075,3,0.363344051,0.036334405,3,5.92E-02
246,6,34,0.350877193,0.035087719,3,0.266949153,0.026694915,3,0.273378084
246,5,35,0.256281407,0.025628141,3,0.266949153,0.026694915,3,-4.08E-02
246,4,36,0.369453925,0.036945393,3,0.266949153,0.026694915,3,0.324967836
247,2,241,8.035714286,0.803571429,3,6.3,0.63,3,0.243346259
247,2,242,9.684210526,0.968421053,3,4.609375,0.4609375,3,0.742404505
247,2,243,7.947368421,0.794736842,3,3.695652174,0.369565217,3,0.765683817
247,2,244,4.652173913,0.465217391,3,5.172413793,0.517241379,3,-0.106004846
247,2,245,4.263157895,0.42631579,3,4.147058824,0.414705882,3,2.76E-02
247,3,246,3.888888889,0.388888889,3,6.3,0.63,3,-0.482426149
247,3,247,2.52,0.252,3,4.609375,0.4609375,3,-0.603833371
247,3,248,2.102803738,0.210280374,3,3.695652174,0.369565217,3,-0.563885473
247,3,249,1.595238095,0.15952381,3,5.172413793,0.517241379,3,-1.176316463
247,3,250,1.598425197,0.15984252,3,4.147058824,0.414705882,3,-0.953380473
247,5,251,5.742574257,0.574257426,3,6.3,0.63,3,-9.26E-02
247,5,252,7.0625,0.70625,3,4.609375,0.4609375,3,0.426706823
247,5,253,8.967741935,0.896774194,3,3.695652174,0.369565217,3,0.886476869
247,5,254,5.055555556,0.505555556,3,5.172413793,0.517241379,3,-2.29E-02
247,5,255,3.090909091,0.309090909,3,4.147058824,0.414705882,3,-0.293934114
247,6,256,14.86666667,1.486666667,3,6.3,0.63,3,0.858571937
247,6,257,3.182608696,0.31826087,3,4.609375,0.4609375,3,-0.370391068
247,6,258,1.850393701,0.18503937,3,3.695652174,0.369565217,3,-0.691758613
247,6,259,1.511111111,0.151111111,3,5.172413793,0.517241379,3,-1.230494249
247,6,260,1.408759124,0.140875912,3,4.147058824,0.414705882,3,-1.079690103
247,1,261,9.630434783,0.963043478,3,6.3,0.63,3,0.42437874
247,1,262,6.218181818,0.621818182,3,4.609375,0.4609375,3,0.299385279
247,1,263,6.081081081,0.608108108,3,3.695652174,0.369565217,3,0.498025449
